player_id,first_name,last_name,position,team_id,game_id,league,toi,time_on_ice,goals,assists,points,shots,hits,blocked_shots,penalty_minutes,plus_minus,faceoff_attempts,faceoff_wins,faceoff_losses,faceoff_pct,starting
137,Fanni,Garát-Gasparics,F,5,19,pwhl,05:40:00,5.7,0,0,0,1,0,0,0,1,0,0,0,NA,0
2,Emily,Brown,D,1,19,pwhl,19:15:00,19.2,0,0,0,0,0,0,0,2,0,0,0,NA,0
12,Megan,Keller,D,1,19,pwhl,22:58:00,23,0,1,1,2,0,0,0,0,0,0,0,NA,1
167,Sidney,Morin,D,1,19,pwhl,23:03:00,23,0,1,1,5,0,0,0,1,0,0,0,NA,1
18,Sophie,Shirley,F,1,19,pwhl,13:31:00,13.5,0,1,1,0,0,0,0,1,0,0,0,NA,1
15,Alina,Müller,F,1,19,pwhl,20:30:00,20.5,1,1,2,3,0,0,0,1,20,7,13,0.35,0
111,Taylor,Wenczkowski,F,1,19,pwhl,05:17:00,5.3,0,0,0,0,0,0,2,0,0,0,0,NA,0
7,Kaleigh,Fratkin,D,1,19,pwhl,01:05:00,1.1,0,0,0,0,0,0,0,0,0,0,0,NA,0
110,Amanda,Pelkey,F,1,19,pwhl,14:55:00,14.9,0,0,0,2,0,0,0,-1,0,0,0,NA,0
9,Taylor,Girard,F,1,19,pwhl,10:59:00,11,0,0,0,1,0,0,0,-1,0,0,0,NA,0
11,Sophie,Jaques,D,1,19,pwhl,15:29:00,15.5,0,0,0,4,0,0,0,-1,0,0,0,NA,0
109,Gigi,Marvin,F,1,19,pwhl,14:30:00,14.5,0,1,1,0,0,0,0,2,16,7,9,0.4375,1
1,Hannah,Brandt,F,1,19,pwhl,17:31:00,17.5,0,0,0,1,0,0,0,-1,14,9,5,0.6428571428571429,0
13,Hilary,Knight,F,1,19,pwhl,20:16:00,20.3,0,0,0,4,0,0,0,0,1,0,1,0,0
5,Jessica,Digirolamo,D,1,19,pwhl,18:15:00,18.2,0,0,0,2,0,0,0,0,0,0,0,NA,0
4,Shiann,Darkangelo,F,1,19,pwhl,11:32:00,11.5,0,0,0,2,0,0,0,0,2,0,2,0,0
8,Loren,Gabel,F,1,19,pwhl,16:46:00,16.8,0,0,0,2,0,0,0,0,0,0,0,NA,0
17,Theresa,Schafzahl,F,1,19,pwhl,13:01:00,13,1,0,1,1,0,0,0,1,1,1,0,1,0
16,Jamie Lee,Rattray,F,1,19,pwhl,15:44:00,15.7,1,0,1,2,0,0,0,1,0,0,0,NA,1
10,Jess,Healey,D,1,19,pwhl,17:30:00,17.5,0,0,0,0,0,0,2,0,0,0,0,NA,0
24,Lee,Stecklein,D,2,20,pwhl,28:58:00,29,0,0,0,1,0,0,0,0,0,0,0,NA,1
117,Abby,Cook,D,2,20,pwhl,09:06:00,9.1,0,0,0,0,0,0,0,0,0,0,0,NA,0
103,Sophia,Kunin,F,2,20,pwhl,11:21:00,11.3,0,1,1,1,0,0,0,1,1,0,1,0,0
23,Kelly,Pannek,F,2,20,pwhl,19:44:00,19.7,0,0,0,2,0,0,0,0,17,8,9,0.4705882352941176,1
25,Grace,Zumwinkle,F,2,20,pwhl,20:06:00,20.1,0,0,0,7,0,0,0,-1,1,1,0,1,0
116,Clair,DeGeorge,F,2,20,pwhl,04:33:00,4.6,0,0,0,0,0,0,0,0,0,0,0,NA,0
91,Brooke,Bryant,F,2,20,pwhl,04:39:00,4.7,0,0,0,0,0,0,0,0,0,0,0,NA,0
79,Maggie,Flaherty,D,2,20,pwhl,22:09:00,22.1,0,0,0,3,0,0,0,0,0,0,0,NA,1
97,Liz,Schepers,F,2,20,pwhl,11:31:00,11.5,0,1,1,6,0,0,0,0,2,0,2,0,0
90,Natalie,Buchbinder,D,2,20,pwhl,21:11:00,21.2,0,0,0,1,0,0,0,-1,0,0,0,NA,0
129,Mellissa,Channell,D,2,20,pwhl,20:30:00,20.5,0,0,0,0,0,0,0,-1,0,0,0,NA,0
114,Abby,Boreen,F,2,20,pwhl,15:16:00,15.3,0,0,0,7,0,0,0,-1,1,0,1,0,0
118,Emma,Greco,D,2,20,pwhl,09:52:00,9.9,0,0,0,2,0,0,2,0,0,0,0,NA,0
20,Kendall,Coyne Schofield,F,2,20,pwhl,19:43:00,19.7,0,0,0,3,0,0,0,-1,1,1,0,1,1
21,Taylor,Heise,F,2,20,pwhl,20:02:00,20,0,0,0,6,0,0,2,-1,19,11,8,0.5789473684210527,0
104,Denisa,Křížová,F,2,20,pwhl,17:08:00,17.1,0,0,0,5,0,0,0,0,0,0,0,NA,0
78,Susanna,Tapani,F,2,20,pwhl,17:08:00,17.1,0,0,0,0,0,0,0,0,11,5,6,0.4545454545454546,0
115,Michela,Cava,F,2,20,pwhl,13:26:00,13.4,1,0,1,2,0,0,0,0,2,1,1,0.5,1
99,Mariah,Keopple,D,3,20,pwhl,22:24:00,22.4,0,0,0,2,0,0,0,0,0,0,0,NA,1
163,Catherine,Daoust,D,3,20,pwhl,12:13:00,12.2,0,1,1,0,0,0,0,1,0,0,0,NA,0
32,Laura,Stacey,F,3,20,pwhl,20:35:00,20.6,1,0,1,3,0,0,0,1,1,0,1,0,0
156,Gabrielle,David,F,3,20,pwhl,08:17:00,8.3,0,0,0,1,0,0,0,-1,0,0,0,NA,0
84,Kati,Tabin,D,3,20,pwhl,23:35:00,23.6,0,0,0,3,0,0,0,0,0,0,0,NA,0
164,Brigitte,Laganière,D,3,20,pwhl,05:05:00,5.1,0,1,1,0,0,0,0,0,0,0,0,NA,0
159,Leah,Lum,F,3,20,pwhl,07:38:00,7.6,0,0,0,0,0,0,0,0,0,0,0,NA,0
27,Jillian,Dempsey,F,3,20,pwhl,08:39:00,8.7,0,0,0,0,0,0,0,0,3,1,2,0.3333333333333333,0
98,Maureen,Murphy,F,3,20,pwhl,18:13:00,18.2,0,1,1,2,0,0,0,1,1,1,0,1,1
158,Sarah,Lefort,F,3,20,pwhl,06:51:00,6.8,0,0,0,0,0,0,0,0,0,0,0,NA,0
161,Tereza,Vanišová,F,3,20,pwhl,18:35:00,18.6,1,1,2,4,0,0,2,1,0,0,0,NA,1
29,Kennedy,Marchment,F,3,20,pwhl,12:41:00,12.7,0,0,0,1,0,0,0,1,1,1,0,1,0
83,Erin,Ambrose,D,3,20,pwhl,24:32:00,24.5,0,0,0,1,0,0,2,0,0,0,0,NA,1
80,Ann-Sophie,Bettez,F,3,20,pwhl,11:18:00,11.3,0,0,0,2,0,0,2,0,0,0,0,NA,0
81,Sarah,Bujold,F,3,20,pwhl,12:48:00,12.8,0,0,0,2,0,0,2,-1,12,9,3,0.75,0
31,Marie-Philip,Poulin,F,3,20,pwhl,19:09:00,19.1,0,0,0,1,0,0,0,0,20,9,11,0.45,1
26,Claire,Dalton,F,3,20,pwhl,08:08:00,8.1,0,0,0,1,0,0,0,0,0,0,0,NA,0
30,Kristin,O'Neill,F,3,20,pwhl,17:24:00,17.4,0,0,0,2,0,0,0,2,17,7,10,0.4117647058823529,0
82,Dominika,Lásková,D,3,20,pwhl,18:04:00,18.1,0,0,0,1,0,0,2,0,0,0,0,NA,0
71,Jocelyne,Larocque,D,6,21,pwhl,30:11:00,30.2,0,1,1,2,0,0,0,1,0,0,0,NA,1
133,Lauriane,Rougeau,D,6,21,pwhl,08:36:00,8.6,0,0,0,0,0,0,0,0,0,0,0,NA,0
68,Kali,Flanagan,D,6,21,pwhl,18:22:00,18.4,0,0,0,0,0,0,0,2,0,0,0,NA,0
101,Alexa,Vasko,F,6,21,pwhl,09:40:00,9.7,0,0,0,1,0,0,0,0,9,3,6,0.3333333333333333,0
74,Allie,Munroe,D,6,21,pwhl,16:40:00,16.7,0,1,1,0,0,0,0,1,0,0,0,NA,0
67,Renata,Fast,D,6,21,pwhl,34:10:00,34.2,0,0,0,4,0,0,0,0,0,0,0,NA,1
126,Samantha,Cogan,F,6,21,pwhl,10:31:00,10.5,0,0,0,2,0,0,0,0,1,1,0,1,1
65,Jesse,Compher,F,6,21,pwhl,19:31:00,19.5,0,0,0,1,0,0,0,1,10,6,4,0.6,0
72,Rebecca,Leslie,F,6,21,pwhl,15:57:00,15.9,0,0,0,3,0,0,2,0,0,0,0,NA,0
75,Sarah,Nurse,F,6,21,pwhl,15:12:00,15.2,0,0,0,2,0,0,2,1,5,3,2,0.6,0
66,Maggie,Connors,F,6,21,pwhl,13:23:00,13.4,0,1,1,4,0,0,2,1,0,0,0,NA,0
127,Jess,Jones,F,6,21,pwhl,03:22:00,3.4,0,0,0,0,0,0,0,0,0,0,0,NA,0
100,Natalie,Spooner,F,6,21,pwhl,17:32:00,17.5,2,0,2,5,0,0,0,2,0,0,0,NA,1
73,Emma,Maltais,F,6,21,pwhl,14:32:00,14.5,0,0,0,1,0,0,2,0,2,1,1,0.5,0
128,Kaitlin,Willoughby,F,6,21,pwhl,08:12:00,8.2,0,0,0,0,0,0,0,0,1,0,1,0,0
89,Hannah,Miller,F,6,21,pwhl,14:34:00,14.6,0,1,1,3,0,0,0,1,2,1,1,0.5,0
76,Blayre,Turnbull,F,6,21,pwhl,18:08:00,18.1,0,0,0,2,0,0,0,0,18,12,6,0.6666666666666666,1
69,Brittany,Howard,F,6,21,pwhl,07:33:00,7.6,0,0,0,0,0,0,0,0,1,1,0,1,0
165,Maude,Poulin-Labelle,D,6,21,pwhl,04:06:00,4.1,0,0,0,0,0,0,0,0,0,0,0,NA,0
46,Olivia,Zafuto,D,4,21,pwhl,04:16:00,4.3,0,0,0,0,0,0,0,0,0,0,0,NA,0
150,Taylor,Baker,D,4,21,pwhl,12:05:00,12.1,0,0,0,0,0,0,0,0,0,0,0,NA,1
38,Brooke,Hobson,D,4,21,pwhl,20:51:00,20.9,0,0,0,1,0,0,0,-1,0,0,0,NA,0
36,Jessie,Eldridge,F,4,21,pwhl,18:22:00,18.4,0,0,0,5,0,0,0,0,0,0,0,NA,1
45,Kayla,Vespa,F,4,21,pwhl,14:31:00,14.5,0,0,0,1,0,0,0,0,0,0,0,NA,0
42,Abby,Roque,F,4,21,pwhl,24:35:00,24.6,0,0,0,1,0,0,2,-1,18,9,9,0.5,0
33,Chloe,Aurard,F,4,21,pwhl,14:03:00,14.1,0,0,0,0,0,0,0,0,0,0,0,NA,0
39,Alexandra,Labelle,F,4,21,pwhl,05:15:00,5.2,0,0,0,1,0,0,2,0,1,0,1,0,0
87,Jaime,Bourbonnais,D,4,21,pwhl,27:00:00,27,0,0,0,2,0,0,0,0,0,0,0,NA,0
44,Ella,Shelton,D,4,21,pwhl,24:14:00,24.2,0,0,0,1,0,0,0,-1,0,0,0,NA,0
37,Elizabeth,Giguère,F,4,21,pwhl,17:15:00,17.2,0,0,0,1,0,0,0,-1,0,0,0,NA,0
40,Paetyn,Levis,F,4,21,pwhl,11:31:00,11.5,0,0,0,1,0,0,0,0,0,0,0,NA,1
148,Madison,Packer,F,4,21,pwhl,03:41:00,3.7,0,0,0,0,0,0,0,0,0,0,0,NA,0
34,Alex,Carpenter,F,4,21,pwhl,20:29:00,20.5,0,0,0,2,0,0,0,-1,17,7,10,0.4117647058823529,1
35,Jade,Downie-Landry,F,4,21,pwhl,17:10:00,17.2,0,0,0,1,0,0,2,-1,6,1,5,0.16666666666666666,0
47,Micah,Zandee-Hart,D,4,21,pwhl,15:08:00,15.1,0,0,0,1,0,0,0,0,0,0,0,NA,1
152,Johanna,Fällman,D,4,21,pwhl,13:00:00,13,0,0,0,0,0,0,0,-2,0,0,0,NA,0
86,Emma,Woods,F,4,21,pwhl,19:13:00,19.2,0,0,0,1,0,0,0,-2,7,4,3,0.5714285714285714,0
147,Savannah,Norcross,F,4,21,pwhl,02:51:00,2.9,0,0,0,0,0,0,0,0,0,0,0,NA,0
99,Mariah,Keopple,D,3,22,pwhl,20:15:00,20.2,0,0,0,1,0,0,0,0,0,0,0,NA,1
163,Catherine,Daoust,D,3,22,pwhl,14:40:00,14.7,0,0,0,0,0,0,0,0,0,0,0,NA,0
162,Madison,Bizal,D,3,22,pwhl,10:11:00,10.2,0,0,0,0,0,0,0,0,0,0,0,NA,0
32,Laura,Stacey,F,3,22,pwhl,20:27:00,20.4,1,0,1,6,0,0,0,1,0,0,0,NA,0
156,Gabrielle,David,F,3,22,pwhl,15:35:00,15.6,0,0,0,0,0,0,0,0,1,0,1,0,0
84,Kati,Tabin,D,3,22,pwhl,22:49:00,22.8,0,1,1,4,0,0,2,2,0,0,0,NA,0
159,Leah,Lum,F,3,22,pwhl,10:44:00,10.7,0,0,0,0,0,0,0,0,0,0,0,NA,0
27,Jillian,Dempsey,F,3,22,pwhl,11:07:00,11.1,0,0,0,0,0,0,0,1,1,1,0,1,0
98,Maureen,Murphy,F,3,22,pwhl,16:41:00,16.7,1,0,1,5,0,0,0,1,3,1,2,0.3333333333333333,1
158,Sarah,Lefort,F,3,22,pwhl,10:29:00,10.5,0,0,0,0,0,0,0,1,0,0,0,NA,0
29,Kennedy,Marchment,F,3,22,pwhl,10:42:00,10.7,0,0,0,1,0,0,0,0,2,1,1,0.5,0
83,Erin,Ambrose,D,3,22,pwhl,22:27:00,22.4,0,1,1,1,0,0,0,1,0,0,0,NA,1
80,Ann-Sophie,Bettez,F,3,22,pwhl,15:40:00,15.7,0,1,1,0,0,0,0,1,0,0,0,NA,0
81,Sarah,Bujold,F,3,22,pwhl,11:41:00,11.7,0,0,0,1,0,0,2,0,7,4,3,0.5714285714285714,0
157,Catherine,Dubois,F,3,22,pwhl,13:37:00,13.6,0,0,0,0,0,0,4,0,0,0,0,NA,1
31,Marie-Philip,Poulin,F,3,22,pwhl,18:08:00,18.1,0,0,0,2,0,0,0,0,23,14,9,0.6086956521739131,1
26,Claire,Dalton,F,3,22,pwhl,12:49:00,12.8,0,0,0,1,0,0,0,0,0,0,0,NA,0
30,Kristin,O'Neill,F,3,22,pwhl,19:40:00,19.7,0,0,0,1,0,0,0,0,16,7,9,0.4375,0
82,Dominika,Lásková,D,3,22,pwhl,18:37:00,18.6,0,0,0,1,0,0,0,0,1,1,0,1,0
52,Zoe,Boyd,D,5,22,pwhl,14:13:00,14.2,0,0,0,1,0,0,0,0,0,0,0,NA,0
144,Victoria,Howran,D,5,22,pwhl,04:57:00,5,0,0,0,0,0,0,0,-1,0,0,0,NA,0
142,Natalie,Snodgrass,F,5,22,pwhl,13:00:00,13,0,0,0,4,0,0,0,0,1,1,0,1,0
63,Daryl,Watts,F,5,22,pwhl,20:50:00,20.8,0,0,0,4,0,0,0,-1,0,0,0,NA,1
141,Akane,Shiga,F,5,22,pwhl,04:31:00,4.5,0,0,0,1,0,0,0,0,0,0,0,NA,0
138,Mikyla,Grant-Mentis,F,5,22,pwhl,05:43:00,5.7,0,0,0,1,0,0,0,0,0,0,0,NA,0
61,Hayley,Scamurra,F,5,22,pwhl,22:08:00,22.1,1,0,1,7,0,0,0,0,5,3,2,0.6,0
56,Savannah,Harmon,D,5,22,pwhl,28:32:00,28.5,0,1,1,2,0,0,0,-1,0,0,0,NA,1
88,Kateřina,Mrázová,F,5,22,pwhl,17:59:00,18,0,0,0,2,0,0,0,-2,9,1,8,0.1111111111111111,0
57,Gabbie,Hughes,F,5,22,pwhl,20:39:00,20.6,0,0,0,3,0,0,2,0,17,8,9,0.4705882352941176,1
58,Brianne,Jenner,F,5,22,pwhl,21:31:00,21.5,0,1,1,5,0,0,0,-1,20,11,9,0.55,0
50,Ashton,Bell,D,5,22,pwhl,27:06:00,27.1,0,0,0,3,0,0,0,0,0,0,0,NA,1
54,Kristin,Della Rovere,F,5,22,pwhl,03:39:00,3.6,0,0,0,0,0,0,0,0,1,1,0,1,0
53,Emily,Clark,F,5,22,pwhl,19:03:00,19,0,0,0,3,0,0,0,-1,0,0,0,NA,1
51,Amanda,Boulier,D,5,22,pwhl,19:29:00,19.5,0,0,0,2,0,0,2,0,0,0,0,NA,0
60,Jincy,Roese,D,5,22,pwhl,25:44:00,25.7,0,0,0,3,0,0,0,-1,0,0,0,NA,0
49,Lexie,Adzija,F,5,22,pwhl,20:33:00,20.6,0,0,0,1,0,0,0,0,1,0,1,0,0
137,Fanni,Garát-Gasparics,F,5,22,pwhl,11:52:00,11.9,0,0,0,2,0,0,0,0,0,0,0,NA,0
2,Emily,Brown,D,1,23,pwhl,17:34:00,17.6,0,0,0,2,0,0,0,1,0,0,0,NA,0
12,Megan,Keller,D,1,23,pwhl,24:34:00,24.6,0,1,1,1,0,0,0,-2,0,0,0,NA,1
167,Sidney,Morin,D,1,23,pwhl,22:07:00,22.1,0,0,0,0,0,0,0,-3,0,0,0,NA,1
18,Sophie,Shirley,F,1,23,pwhl,15:44:00,15.7,0,0,0,0,0,0,0,1,0,0,0,NA,0
15,Alina,Müller,F,1,23,pwhl,20:28:00,20.5,1,1,2,1,0,0,0,0,16,7,9,0.4375,1
7,Kaleigh,Fratkin,D,1,23,pwhl,15:41:00,15.7,1,0,1,2,0,0,4,2,0,0,0,NA,0
110,Amanda,Pelkey,F,1,23,pwhl,08:16:00,8.3,0,0,0,1,0,0,0,0,0,0,0,NA,0
9,Taylor,Girard,F,1,23,pwhl,11:58:00,12,1,0,1,1,0,0,0,1,1,1,0,1,0
11,Sophie,Jaques,D,1,23,pwhl,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
109,Gigi,Marvin,F,1,23,pwhl,18:37:00,18.6,0,0,0,0,0,0,0,0,11,3,8,0.2727272727272727,0
1,Hannah,Brandt,F,1,23,pwhl,15:26:00,15.4,0,0,0,0,0,0,0,-1,14,8,6,0.5714285714285714,0
13,Hilary,Knight,F,1,23,pwhl,20:14:00,20.2,1,1,2,4,0,0,0,0,3,1,2,0.3333333333333333,1
5,Jessica,Digirolamo,D,1,23,pwhl,20:52:00,20.9,0,1,1,0,0,0,0,2,0,0,0,NA,0
4,Shiann,Darkangelo,F,1,23,pwhl,11:16:00,11.3,0,1,1,0,0,0,0,1,4,1,3,0.25,0
8,Loren,Gabel,F,1,23,pwhl,15:44:00,15.7,0,1,1,2,0,0,0,0,0,0,0,NA,1
17,Theresa,Schafzahl,F,1,23,pwhl,11:55:00,11.9,0,0,0,0,0,0,0,-1,1,1,0,1,0
16,Jamie Lee,Rattray,F,1,23,pwhl,16:04:00,16.1,0,1,1,1,0,0,0,0,1,1,0,1,0
14,Nicole,Kosta,F,1,23,pwhl,09:27:00,9.4,0,1,1,0,0,0,0,1,0,0,0,NA,0
10,Jess,Healey,D,1,23,pwhl,15:16:00,15.3,0,0,0,0,0,0,0,1,0,0,0,NA,0
24,Lee,Stecklein,D,2,23,pwhl,25:40:00,25.7,0,2,2,1,0,0,0,1,0,0,0,NA,1
102,Claire,Butorac,F,2,23,pwhl,11:00:00,11,0,1,1,0,0,0,0,1,0,0,0,NA,0
117,Abby,Cook,D,2,23,pwhl,12:05:00,12.1,0,0,0,0,0,0,0,1,0,0,0,NA,0
103,Sophia,Kunin,F,2,23,pwhl,12:59:00,13,0,0,0,0,0,0,0,-2,0,0,0,NA,1
23,Kelly,Pannek,F,2,23,pwhl,15:07:00,15.1,0,0,0,0,0,0,0,-2,14,5,9,0.35714285714285715,0
25,Grace,Zumwinkle,F,2,23,pwhl,17:32:00,17.5,1,1,2,2,0,0,0,1,0,0,0,NA,0
105,Brittyn,Fleming,F,2,23,pwhl,09:52:00,9.9,1,0,1,2,0,0,0,1,0,0,0,NA,0
79,Maggie,Flaherty,D,2,23,pwhl,19:25:00,19.4,0,0,0,2,0,0,0,-2,0,0,0,NA,0
97,Liz,Schepers,F,2,23,pwhl,11:46:00,11.8,0,1,1,2,0,0,0,1,6,2,4,0.3333333333333333,0
90,Natalie,Buchbinder,D,2,23,pwhl,24:38:00,24.6,0,0,0,1,0,0,0,1,0,0,0,NA,1
129,Mellissa,Channell,D,2,23,pwhl,16:34:00,16.6,0,0,0,0,0,0,0,-2,0,0,0,NA,0
114,Abby,Boreen,F,2,23,pwhl,10:46:00,10.8,0,0,0,2,0,0,2,-1,0,0,0,NA,0
118,Emma,Greco,D,2,23,pwhl,10:32:00,10.5,0,0,0,0,0,0,2,0,0,0,0,NA,0
20,Kendall,Coyne Schofield,F,2,23,pwhl,17:06:00,17.1,1,0,1,4,0,0,0,0,0,0,0,NA,0
21,Taylor,Heise,F,2,23,pwhl,19:09:00,19.1,0,1,1,1,0,0,0,2,26,19,7,0.7307692307692307,0
119,Dominique,Kremer,D,2,23,pwhl,03:35:00,3.6,0,0,0,0,0,0,0,-1,0,0,0,NA,0
104,Denisa,Křížová,F,2,23,pwhl,16:54:00,16.9,0,0,0,2,0,0,0,0,0,0,0,NA,0
78,Susanna,Tapani,F,2,23,pwhl,15:58:00,16,0,0,0,2,0,0,0,0,5,2,3,0.4,1
115,Michela,Cava,F,2,23,pwhl,11:57:00,11.9,0,0,0,0,0,0,0,-1,0,0,0,NA,1
150,Taylor,Baker,D,4,24,pwhl,11:15:00,11.2,0,0,0,1,0,0,0,0,0,0,0,NA,1
38,Brooke,Hobson,D,4,24,pwhl,17:51:00,17.9,0,0,0,1,0,0,0,0,0,0,0,NA,0
36,Jessie,Eldridge,F,4,24,pwhl,22:07:00,22.1,0,0,0,4,0,0,0,-1,0,0,0,NA,1
45,Kayla,Vespa,F,4,24,pwhl,09:56:00,9.9,0,0,0,0,0,0,0,0,0,0,0,NA,0
42,Abby,Roque,F,4,24,pwhl,21:00:00,21,0,0,0,4,0,0,0,0,14,9,5,0.6428571428571429,0
33,Chloe,Aurard,F,4,24,pwhl,13:17:00,13.3,0,0,0,1,0,0,0,0,0,0,0,NA,0
39,Alexandra,Labelle,F,4,24,pwhl,05:33:00,5.6,0,0,0,2,0,0,0,0,4,0,4,0,0
87,Jaime,Bourbonnais,D,4,24,pwhl,29:38:00,29.6,0,0,0,2,0,0,0,0,0,0,0,NA,0
44,Ella,Shelton,D,4,24,pwhl,26:53:00,26.9,1,0,1,3,0,0,0,-2,0,0,0,NA,0
37,Elizabeth,Giguère,F,4,24,pwhl,15:47:00,15.8,0,0,0,4,0,0,0,0,0,0,0,NA,0
40,Paetyn,Levis,F,4,24,pwhl,19:08:00,19.1,0,0,0,1,0,0,0,-1,0,0,0,NA,1
148,Madison,Packer,F,4,24,pwhl,06:00:00,6,0,0,0,2,0,0,0,0,0,0,0,NA,0
34,Alex,Carpenter,F,4,24,pwhl,24:30:00,24.5,0,1,1,3,0,0,0,-2,31,19,12,0.6129032258064516,1
35,Jade,Downie-Landry,F,4,24,pwhl,16:00:00,16,0,0,0,2,0,0,4,-1,10,6,4,0.6,0
47,Micah,Zandee-Hart,D,4,24,pwhl,18:38:00,18.6,0,1,1,2,0,0,0,0,0,0,0,NA,1
152,Johanna,Fällman,D,4,24,pwhl,11:53:00,11.9,0,0,0,0,0,0,0,-1,0,0,0,NA,0
86,Emma,Woods,F,4,24,pwhl,15:41:00,15.7,0,0,0,1,0,0,0,0,0,0,0,NA,0
147,Savannah,Norcross,F,4,24,pwhl,05:53:00,5.9,0,0,0,1,0,0,0,0,0,0,0,NA,0
24,Lee,Stecklein,D,2,24,pwhl,25:38:00,25.6,0,0,0,1,0,0,2,0,0,0,0,NA,1
102,Claire,Butorac,F,2,24,pwhl,05:49:00,5.8,0,0,0,1,0,0,0,0,0,0,0,NA,0
117,Abby,Cook,D,2,24,pwhl,13:16:00,13.3,1,0,1,1,0,0,0,1,0,0,0,NA,0
103,Sophia,Kunin,F,2,24,pwhl,15:02:00,15,0,0,0,0,0,0,0,0,0,0,0,NA,0
23,Kelly,Pannek,F,2,24,pwhl,17:34:00,17.6,0,2,2,3,0,0,2,2,13,8,5,0.6153846153846154,0
25,Grace,Zumwinkle,F,2,24,pwhl,15:18:00,15.3,0,0,0,6,0,0,0,0,0,0,0,NA,1
116,Clair,DeGeorge,F,2,24,pwhl,04:40:00,4.7,0,0,0,0,0,0,0,0,0,0,0,NA,0
105,Brittyn,Fleming,F,2,24,pwhl,07:35:00,7.6,0,0,0,1,0,0,0,0,0,0,0,NA,0
79,Maggie,Flaherty,D,2,24,pwhl,21:14:00,21.2,0,0,0,0,0,0,4,0,0,0,0,NA,0
97,Liz,Schepers,F,2,24,pwhl,11:32:00,11.5,0,0,0,2,0,0,2,0,14,3,11,0.21428571428571427,0
90,Natalie,Buchbinder,D,2,24,pwhl,25:28:00,25.5,0,0,0,2,0,0,0,1,0,0,0,NA,1
129,Mellissa,Channell,D,2,24,pwhl,19:35:00,19.6,0,0,0,1,0,0,0,0,0,0,0,NA,0
114,Abby,Boreen,F,2,24,pwhl,12:55:00,12.9,1,0,1,3,0,0,0,2,0,0,0,NA,0
118,Emma,Greco,D,2,24,pwhl,14:12:00,14.2,0,0,0,2,0,0,0,1,0,0,0,NA,0
20,Kendall,Coyne Schofield,F,2,24,pwhl,19:07:00,19.1,0,1,1,5,0,0,0,1,0,0,0,NA,0
21,Taylor,Heise,F,2,24,pwhl,15:04:00,15.1,0,0,0,3,0,0,0,0,20,8,12,0.4,1
104,Denisa,Křížová,F,2,24,pwhl,09:53:00,9.9,0,0,0,1,0,0,4,0,0,0,0,NA,1
78,Susanna,Tapani,F,2,24,pwhl,17:02:00,17,0,0,0,1,0,0,0,0,12,6,6,0.5,0
115,Michela,Cava,F,2,24,pwhl,14:06:00,14.1,0,0,0,4,0,0,0,0,0,0,0,NA,0
71,Jocelyne,Larocque,D,6,25,pwhl,21:42:00,21.7,0,1,1,3,0,0,0,2,0,0,0,NA,1
133,Lauriane,Rougeau,D,6,25,pwhl,13:40:00,13.7,0,0,0,0,0,0,0,0,0,0,0,NA,0
68,Kali,Flanagan,D,6,25,pwhl,21:34:00,21.6,0,0,0,1,0,0,2,0,0,0,0,NA,0
131,Olivia,Knowles,D,6,25,pwhl,05:23:00,5.4,0,0,0,0,0,0,0,0,0,0,0,NA,0
101,Alexa,Vasko,F,6,25,pwhl,07:42:00,7.7,0,0,0,0,0,0,0,-1,3,1,2,0.3333333333333333,0
74,Allie,Munroe,D,6,25,pwhl,18:01:00,18,0,0,0,0,0,0,2,0,0,0,0,NA,0
67,Renata,Fast,D,6,25,pwhl,25:37:00,25.6,1,0,1,2,0,0,2,2,0,0,0,NA,1
126,Samantha,Cogan,F,6,25,pwhl,05:01:00,5,0,0,0,0,0,0,0,-1,0,0,0,NA,0
65,Jesse,Compher,F,6,25,pwhl,18:04:00,18.1,0,0,0,3,0,0,0,0,14,7,7,0.5,0
72,Rebecca,Leslie,F,6,25,pwhl,17:36:00,17.6,0,1,1,1,0,0,0,0,0,0,0,NA,0
75,Sarah,Nurse,F,6,25,pwhl,18:53:00,18.9,0,1,1,2,0,0,0,1,14,6,8,0.42857142857142855,0
66,Maggie,Connors,F,6,25,pwhl,16:07:00,16.1,0,0,0,0,0,0,0,1,0,0,0,NA,0
100,Natalie,Spooner,F,6,25,pwhl,17:47:00,17.8,2,1,3,7,0,0,0,2,0,0,0,NA,1
73,Emma,Maltais,F,6,25,pwhl,16:50:00,16.8,0,1,1,0,0,0,0,2,2,2,0,1,1
89,Hannah,Miller,F,6,25,pwhl,13:58:00,14,0,0,0,2,0,0,0,1,1,1,0,1,0
76,Blayre,Turnbull,F,6,25,pwhl,18:48:00,18.8,1,0,1,3,0,0,0,2,14,5,9,0.35714285714285715,1
69,Brittany,Howard,F,6,25,pwhl,06:16:00,6.3,0,0,0,2,0,0,0,-1,0,0,0,NA,0
125,Victoria,Bach,F,6,25,pwhl,17:39:00,17.6,0,0,0,2,0,0,0,0,0,0,0,NA,0
165,Maude,Poulin-Labelle,D,6,25,pwhl,07:37:00,7.6,0,0,0,0,0,0,0,0,0,0,0,NA,0
24,Lee,Stecklein,D,2,25,pwhl,27:56:00,27.9,0,0,0,4,0,0,0,-1,0,0,0,NA,1
117,Abby,Cook,D,2,25,pwhl,13:56:00,13.9,0,0,0,1,0,0,0,0,0,0,0,NA,0
